Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
10.71,17.56, 2.69, 0.35,-42.56, 5.38, 3.78,41.82,-6.96, 1.75,-17.53, 1.63, 5.87,-42.03,-9.53,12.06,37.72,25.05, 0.92,-12.50,-8.68
10.71,17.56, 2.69, 0.35,-42.56, 5.38, 3.78,41.82,-6.96, 1.75,-17.53, 1.63, 5.87,-42.03,-9.53,12.06,37.72,25.05, 0.86,-13.74,-9.90
10.71,17.56, 2.69, 0.35,-42.56, 5.38, 3.78,41.82,-6.96, 1.75,-17.53, 1.63, 7.78,-44.98,-9.66,12.06,37.72,25.05, 0.86,-13.74,-9.90
10.71,17.56, 2.69, 0.35,-42.56, 5.38, 3.23,46.07,-7.83, 1.75,-17.53, 1.63, 7.78,-44.98,-9.66,12.06,37.72,25.05, 0.86,-13.74,-9.90
10.71,17.56, 2.69, 0.35,-42.56, 5.38, 3.23,46.07,-7.83, 1.75,-17.53, 1.63, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.86,-13.74,-9.90
10.71,17.56, 2.69, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.75,-17.53, 1.63, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.86,-13.74,-9.90
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.75,-17.53, 1.63, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.86,-13.74,-9.90
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.97,-19.37, 1.82, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.86,-13.74,-9.90
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.97,-19.37, 1.82, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.86,-13.74,-9.90
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.97,-19.37, 1.82, 7.78,-44.98,-9.66,12.43,41.09,27.60, 0.91,-14.98,-11.40
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 3.23,46.07,-7.83, 1.97,-19.37, 1.82, 8.55,-47.87,-9.96,12.43,41.09,27.60, 0.91,-14.98,-11.40
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 2.60,50.58,-8.33, 1.97,-19.37, 1.82, 8.55,-47.87,-9.96,12.43,41.09,27.60, 0.91,-14.98,-11.40
11.16,18.61, 2.98, 0.36,-46.48, 6.21, 2.60,50.58,-8.33, 1.97,-19.37, 1.82, 8.55,-47.87,-9.96,13.50,44.57,29.57, 0.91,-14.98,-11.40
11.16,18.61, 2.98, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 1.97,-19.37, 1.82, 8.55,-47.87,-9.96,13.50,44.57,29.57, 0.91,-14.98,-11.40
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 1.97,-19.37, 1.82, 8.55,-47.87,-9.96,13.50,44.57,29.57, 0.91,-14.98,-11.40
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 2.27,-21.15, 2.02, 8.55,-47.87,-9.96,13.50,44.57,29.57, 0.91,-14.98,-11.40
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 2.27,-21.15, 2.02, 8.55,-47.87,-9.96,13.50,44.57,29.57, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,13.50,44.57,29.57, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 2.60,50.58,-8.33, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,13.50,44.57,29.57, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,13.50,44.57,29.57, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.41,-49.86, 6.88, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.43,19.57, 3.13, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.27,-21.15, 2.02, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.78,-22.96, 2.19, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.24,-15.97,-13.06
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.78,-22.96, 2.19, 8.87,-50.64,-10.15,15.41,48.04,30.89, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 1.67,54.77,-8.59, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,15.41,48.04,30.89, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,15.41,48.04,30.89, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.70,-53.27, 7.55, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.69,20.52, 3.14, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.78,-22.96, 2.19, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.83,-24.58, 2.17, 9.47,-53.65,-10.42,17.56,52.17,32.17, 1.08,-17.14,-14.34
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.83,-24.58, 2.17, 9.47,-53.65,-10.42,17.56,52.17,32.17, 0.88,-18.59,-15.38
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.99,58.90,-8.22, 2.83,-24.58, 2.17,10.30,-56.58,-11.02,17.56,52.17,32.17, 0.88,-18.59,-15.38
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.35,62.94,-7.86, 2.83,-24.58, 2.17,10.30,-56.58,-11.02,17.56,52.17,32.17, 0.88,-18.59,-15.38
11.84,21.38, 3.28, 0.60,-56.60, 8.14, 0.35,62.94,-7.86, 2.83,-24.58, 2.17,10.30,-56.58,-11.02,19.34,56.55,34.33, 0.88,-18.59,-15.38
11.84,21.38, 3.28, 0.47,-59.74, 8.39, 0.35,62.94,-7.86, 2.83,-24.58, 2.17,10.30,-56.58,-11.02,19.34,56.55,34.33, 0.88,-18.59,-15.38
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.35,62.94,-7.86, 2.83,-24.58, 2.17,10.30,-56.58,-11.02,19.34,56.55,34.33, 0.88,-18.59,-15.38
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.35,62.94,-7.86, 3.20,-26.24, 2.27,10.30,-56.58,-11.02,19.34,56.55,34.33, 0.88,-18.59,-15.38
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.35,62.94,-7.86, 3.20,-26.24, 2.27,10.30,-56.58,-11.02,19.34,56.55,34.33, 1.34,-19.56,-17.04
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.35,62.94,-7.86, 3.20,-26.24, 2.27,10.87,-59.31,-11.74,19.34,56.55,34.33, 1.34,-19.56,-17.04
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.34,66.96,-7.44, 3.20,-26.24, 2.27,10.87,-59.31,-11.74,19.34,56.55,34.33, 1.34,-19.56,-17.04
11.87,22.06, 3.57, 0.47,-59.74, 8.39, 0.34,66.96,-7.44, 3.20,-26.24, 2.27,10.87,-59.31,-11.74,21.59,60.88,35.70, 1.34,-19.56,-17.04
11.87,22.06, 3.57, 0.35,-62.53, 8.43, 0.34,66.96,-7.44, 3.20,-26.24, 2.27,10.87,-59.31,-11.74,21.59,60.88,35.70, 1.34,-19.56,-17.04
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.34,66.96,-7.44, 3.20,-26.24, 2.27,10.87,-59.31,-11.74,21.59,60.88,35.70, 1.34,-19.56,-17.04
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.34,66.96,-7.44, 3.63,-27.88, 2.43,10.87,-59.31,-11.74,21.59,60.88,35.70, 1.34,-19.56,-17.04
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.34,66.96,-7.44, 3.63,-27.88, 2.43,10.87,-59.31,-11.74,21.59,60.88,35.70, 1.54,-20.88,-18.37
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.34,66.96,-7.44, 3.63,-27.88, 2.43,11.28,-62.19,-12.33,21.59,60.88,35.70, 1.54,-20.88,-18.37
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.91,70.84,-7.04, 3.63,-27.88, 2.43,11.28,-62.19,-12.33,21.59,60.88,35.70, 1.54,-20.88,-18.37
12.02,22.57, 3.76, 0.35,-62.53, 8.43, 0.91,70.84,-7.04, 3.63,-27.88, 2.43,11.28,-62.19,-12.33,23.81,65.57,36.94, 1.54,-20.88,-18.37
12.02,22.57, 3.76, 0.26,-65.18, 8.47, 0.91,70.84,-7.04, 3.63,-27.88, 2.43,11.28,-62.19,-12.33,23.81,65.57,36.94, 1.54,-20.88,-18.37
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 0.91,70.84,-7.04, 3.63,-27.88, 2.43,11.28,-62.19,-12.33,23.81,65.57,36.94, 1.54,-20.88,-18.37
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 0.91,70.84,-7.04, 4.19,-29.53, 2.64,11.28,-62.19,-12.33,23.81,65.57,36.94, 1.54,-20.88,-18.37
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 0.91,70.84,-7.04, 4.19,-29.53, 2.64,11.28,-62.19,-12.33,23.81,65.57,36.94, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 0.91,70.84,-7.04, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,23.81,65.57,36.94, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,23.81,65.57,36.94, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,23.81,65.57,36.94, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.26,-65.18, 8.47, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.02,-22.01,-19.62
12.29,23.16, 3.85, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.02,-22.01,-19.62
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.19,-29.53, 2.64,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.02,-22.01,-19.62
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.70,-31.11, 2.99,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.02,-22.01,-19.62
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.70,-31.11, 2.99,11.73,-65.31,-12.95,26.51,70.53,38.24, 2.45,-23.16,-20.93
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.30,74.69,-6.77, 4.70,-31.11, 2.99,12.28,-68.43,-13.72,26.51,70.53,38.24, 2.45,-23.16,-20.93
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.79,78.67,-6.49, 4.70,-31.11, 2.99,12.28,-68.43,-13.72,26.51,70.53,38.24, 2.45,-23.16,-20.93
12.45,23.72, 4.03, 0.49,-68.10, 8.74, 1.79,78.67,-6.49, 4.70,-31.11, 2.99,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.45,-23.16,-20.93
12.45,23.72, 4.03, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 4.70,-31.11, 2.99,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.45,-23.16,-20.93
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 4.70,-31.11, 2.99,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.45,-23.16,-20.93
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 5.23,-32.62, 3.35,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.45,-23.16,-20.93
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 5.23,-32.62, 3.35,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.97,-24.06,-22.62
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 5.23,-32.62, 3.35,12.28,-68.43,-13.72,29.24,75.53,39.64, 2.97,-24.06,-22.62
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 1.79,78.67,-6.49, 5.23,-32.62, 3.35,12.91,-71.27,-14.44,29.24,75.53,39.64, 2.97,-24.06,-22.62
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 2.22,82.70,-6.32, 5.23,-32.62, 3.35,12.91,-71.27,-14.44,29.24,75.53,39.64, 2.97,-24.06,-22.62
12.54,24.20, 4.28, 0.78,-71.13, 8.92, 2.22,82.70,-6.32, 5.23,-32.62, 3.35,12.91,-71.27,-14.44,31.85,80.02,40.85, 2.97,-24.06,-22.62
12.54,24.20, 4.28, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.23,-32.62, 3.35,12.91,-71.27,-14.44,31.85,80.02,40.85, 2.97,-24.06,-22.62
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.23,-32.62, 3.35,12.91,-71.27,-14.44,31.85,80.02,40.85, 2.97,-24.06,-22.62
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.61,-34.07, 3.65,12.91,-71.27,-14.44,31.85,80.02,40.85, 2.97,-24.06,-22.62
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.61,-34.07, 3.65,12.91,-71.27,-14.44,31.85,80.02,40.85, 3.30,-24.63,-24.49
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,31.85,80.02,40.85, 3.30,-24.63,-24.49
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.22,82.70,-6.32, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,31.85,80.02,40.85, 3.30,-24.63,-24.49
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.70,86.51,-5.99, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,31.85,80.02,40.85, 3.30,-24.63,-24.49
12.61,24.70, 4.46, 0.74,-73.95, 9.03, 2.70,86.51,-5.99, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,34.30,84.44,41.87, 3.30,-24.63,-24.49
12.61,24.70, 4.46, 0.74,-76.55, 9.19, 2.70,86.51,-5.99, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,34.30,84.44,41.87, 3.30,-24.63,-24.49
12.62,25.30, 4.63, 0.74,-76.55, 9.19, 2.70,86.51,-5.99, 5.61,-34.07, 3.65,13.44,-74.18,-15.00,34.30,84.44,41.87, 3.30,-24.63,-24.49
12.62,25.30, 4.63, 0.74,-76.55, 9.19, 2.70,86.51,-5.99, 5.90,-35.46, 3.86,13.44,-74.18,-15.00,34.30,84.44,41.87, 3.30,-24.63,-24.49
