Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 0.30, 0.80,-0.20, 0.04,-0.39,-0.17, 0.51,-0.04, 0.57, 0.25,-0.22, 0.03, 0.22,-0.15, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.30, 0.80,-0.20, 0.04,-0.39,-0.17, 0.55,-0.05, 0.56, 0.25,-0.22, 0.03, 0.22,-0.15, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.30, 0.80,-0.20, 0.04,-0.39,-0.17, 0.55,-0.05, 0.56, 0.25,-0.22, 0.03, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.30, 0.80,-0.20, 0.04,-0.39,-0.17, 0.55,-0.05, 0.56, 0.25,-0.22, 0.03, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.30, 0.80,-0.20, 0.05,-0.41,-0.17, 0.55,-0.05, 0.56, 0.25,-0.22, 0.03, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.30, 0.80,-0.20, 0.05,-0.41,-0.17, 0.55,-0.05, 0.56, 0.30,-0.22, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.28, 0.82,-0.20, 0.05,-0.41,-0.17, 0.55,-0.05, 0.56, 0.30,-0.22, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.94,-0.37,-1.07
 0.28, 0.82,-0.20, 0.05,-0.41,-0.17, 0.55,-0.05, 0.56, 0.30,-0.22, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.37,-1.07
 0.28, 0.82,-0.20, 0.05,-0.41,-0.17, 0.55,-0.05, 0.56, 0.30,-0.22, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.37,-1.07
 0.28, 0.82,-0.20, 0.05,-0.44,-0.17, 0.55,-0.05, 0.56, 0.30,-0.22, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.37,-1.07
 0.28, 0.82,-0.20, 0.05,-0.44,-0.17, 0.55,-0.05, 0.56, 0.30,-0.21, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.37,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.55,-0.05, 0.56, 0.30,-0.21, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.37,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.55,-0.05, 0.56, 0.30,-0.21, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.30,-0.21, 0.04, 0.24,-0.16, 0.54, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.30,-0.21, 0.04, 0.20,-0.18, 0.55, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.30,-0.21, 0.04, 0.20,-0.18, 0.55, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.28, 0.81,-0.20, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.31,-0.20, 0.04, 0.20,-0.18, 0.55, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.31,-0.20, 0.04, 0.20,-0.18, 0.55, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.31,-0.20, 0.04, 0.20,-0.18, 0.55, 0.68,-0.12, 0.38, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.44,-0.17, 0.57,-0.02, 0.57, 0.31,-0.20, 0.04, 0.20,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.44,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.20,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.44,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.29, 0.81,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.98,-0.36,-1.07
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.67,-0.11, 0.39, 0.96,-0.36,-1.10
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.57,-0.01, 0.57, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.31,-0.20, 0.04, 0.21,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.31,-0.20, 0.04, 0.23,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.31,-0.20, 0.04, 0.23,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.31, 0.80,-0.21, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.32,-0.20, 0.05, 0.23,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.32, 0.79,-0.22, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.32,-0.20, 0.05, 0.23,-0.18, 0.55, 0.69,-0.10, 0.38, 0.96,-0.36,-1.10
 0.32, 0.79,-0.22, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.32,-0.20, 0.05, 0.23,-0.18, 0.55, 0.69,-0.10, 0.38, 0.97,-0.35,-1.08
 0.32, 0.79,-0.22, 0.05,-0.45,-0.17, 0.61, 0.01, 0.58, 0.32,-0.20, 0.05, 0.23,-0.18, 0.55, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.32, 0.79,-0.22, 0.05,-0.45,-0.17, 0.62, 0.03, 0.58, 0.32,-0.20, 0.05, 0.23,-0.18, 0.55, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.32, 0.79,-0.22, 0.05,-0.45,-0.17, 0.62, 0.03, 0.58, 0.32,-0.20, 0.05, 0.24,-0.17, 0.56, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.32, 0.79,-0.22, 0.08,-0.43,-0.17, 0.62, 0.03, 0.58, 0.32,-0.20, 0.05, 0.24,-0.17, 0.56, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.32, 0.79,-0.22, 0.08,-0.43,-0.17, 0.62, 0.03, 0.58, 0.32,-0.24, 0.06, 0.24,-0.17, 0.56, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.30, 0.80,-0.23, 0.08,-0.43,-0.17, 0.62, 0.03, 0.58, 0.32,-0.24, 0.06, 0.24,-0.17, 0.56, 0.68,-0.10, 0.39, 0.97,-0.35,-1.08
 0.30, 0.80,-0.23, 0.08,-0.43,-0.17, 0.62, 0.03, 0.58, 0.32,-0.24, 0.06, 0.24,-0.17, 0.56, 0.68,-0.10, 0.39, 1.00,-0.37,-1.09
 0.30, 0.80,-0.23, 0.08,-0.43,-0.17, 0.62, 0.03, 0.58, 0.32,-0.24, 0.06, 0.24,-0.17, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.30, 0.80,-0.23, 0.08,-0.43,-0.17, 0.65, 0.02, 0.59, 0.32,-0.24, 0.06, 0.24,-0.17, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.30, 0.80,-0.23, 0.08,-0.43,-0.17, 0.65, 0.02, 0.59, 0.32,-0.24, 0.06, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.30, 0.80,-0.23, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.32,-0.24, 0.06, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.30, 0.80,-0.23, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.00,-0.37,-1.09
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 0.75,-0.11, 0.41, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.65, 0.02, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 1.01,-0.09, 0.46, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.59, 0.05, 0.59, 0.30,-0.24, 0.04, 0.22,-0.20, 0.56, 1.01,-0.09, 0.46, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.09,-0.44,-0.18, 0.59, 0.05, 0.59, 0.30,-0.24, 0.04, 0.21,-0.25, 0.53, 1.01,-0.09, 0.46, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.06,-0.44,-0.20, 0.59, 0.05, 0.59, 0.30,-0.24, 0.04, 0.21,-0.25, 0.53, 1.01,-0.09, 0.46, 1.15,-0.36,-1.11
 0.31, 0.81,-0.21, 0.06,-0.44,-0.20, 0.59, 0.05, 0.59, 0.25,-0.27, 0.04, 0.21,-0.25, 0.53, 1.01,-0.09, 0.46, 1.15,-0.36,-1.11
