Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 0.09,-0.21,-0.13, 0.83,-0.19,-1.17, 0.12, 0.69, 1.56, 0.40,-0.17,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.50,-0.01,-1.20
 0.09,-0.21,-0.13, 0.83,-0.19,-1.17, 0.12, 0.69, 1.56, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.50,-0.01,-1.20
 0.09,-0.21,-0.13, 0.83,-0.19,-1.17, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.50,-0.01,-1.20
 0.09,-0.21,-0.13, 0.83,-0.19,-1.17, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.50,-0.01,-1.20
 0.09,-0.21,-0.13, 0.83,-0.19,-1.17, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.09,-0.21,-0.13, 1.10,-0.22,-1.32, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.09,-0.21,-0.13, 1.10,-0.22,-1.32, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.05,-0.15, 0.41, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.09,-0.21,-0.13, 1.10,-0.22,-1.32, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.12,-0.19,-0.14, 1.10,-0.22,-1.32, 0.04, 0.62, 1.78, 0.55,-0.22,-0.33, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.12,-0.19,-0.14, 1.10,-0.22,-1.32, 0.04, 0.62, 1.78, 0.61,-0.26,-0.31, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.12,-0.19,-0.14, 1.10,-0.22,-1.32, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.54,-0.04,-1.14
 0.12,-0.19,-0.14, 1.10,-0.22,-1.32, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.48,-0.03,-1.09
 0.12,-0.19,-0.14, 1.07,-0.32,-1.38, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.12,-0.19, 0.40, 0.58, 0.40, 0.42, 0.48,-0.03,-1.09
 0.12,-0.19,-0.14, 1.07,-0.32,-1.38, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.12,-0.19, 0.40, 0.61, 0.43, 0.41, 0.48,-0.03,-1.09
 0.12,-0.19,-0.14, 1.07,-0.32,-1.38, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.48,-0.03,-1.09
 0.19,-0.18,-0.17, 1.07,-0.32,-1.38, 0.25, 0.68, 1.92, 0.61,-0.26,-0.31, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.48,-0.03,-1.09
 0.19,-0.18,-0.17, 1.07,-0.32,-1.38, 0.25, 0.68, 1.92, 0.66,-0.30,-0.32, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.48,-0.03,-1.09
 0.19,-0.18,-0.17, 1.07,-0.32,-1.38, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.48,-0.03,-1.09
 0.19,-0.18,-0.17, 1.07,-0.32,-1.38, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.44,-0.05,-1.05
 0.19,-0.18,-0.17, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.21,-0.22, 0.41, 0.61, 0.43, 0.41, 0.44,-0.05,-1.05
 0.19,-0.18,-0.17, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.21,-0.22, 0.41, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.19,-0.18,-0.17, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.26,-0.14,-0.18, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.66,-0.30,-0.32, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.26,-0.14,-0.18, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.26,-0.14,-0.18, 1.01,-0.39,-1.43, 0.08, 0.78, 1.99, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.26,-0.14,-0.18, 1.01,-0.39,-1.43, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.44,-0.05,-1.05
 0.26,-0.14,-0.18, 1.01,-0.39,-1.43, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.40,-0.06,-1.02
 0.26,-0.14,-0.18, 1.02,-0.42,-1.47, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.71, 0.44, 0.42, 0.40,-0.06,-1.02
 0.26,-0.14,-0.18, 1.02,-0.42,-1.47, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.40,-0.06,-1.02
 0.26,-0.14,-0.18, 1.02,-0.42,-1.47, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.40,-0.06,-1.02
 0.29,-0.09,-0.19, 1.02,-0.42,-1.47, 0.21, 0.83, 2.05, 0.81,-0.31,-0.35, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.40,-0.06,-1.02
 0.29,-0.09,-0.19, 1.02,-0.42,-1.47, 0.21, 0.83, 2.05, 1.00,-0.36,-0.40, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.40,-0.06,-1.02
 0.29,-0.09,-0.19, 1.02,-0.42,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.40,-0.06,-1.02
 0.29,-0.09,-0.19, 1.02,-0.42,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.38,-0.09,-1.00
 0.29,-0.09,-0.19, 1.05,-0.52,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.29,-0.27, 0.43, 0.83, 0.47, 0.43, 0.38,-0.09,-1.00
 0.29,-0.09,-0.19, 1.05,-0.52,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.29,-0.27, 0.43, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.29,-0.09,-0.19, 1.05,-0.52,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.27,-0.05,-0.21, 1.05,-0.52,-1.47, 0.39, 0.83, 2.09, 1.00,-0.36,-0.40, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.27,-0.05,-0.21, 1.05,-0.52,-1.47, 0.39, 0.83, 2.09, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.27,-0.05,-0.21, 1.05,-0.52,-1.47, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.27,-0.05,-0.21, 1.05,-0.52,-1.47, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.38,-0.09,-1.00
 0.27,-0.05,-0.21, 1.05,-0.52,-1.47, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.31,-0.09,-0.97
 0.27,-0.05,-0.21, 1.03,-0.70,-1.45, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.77, 0.46, 0.44, 0.31,-0.09,-0.97
 0.27,-0.05,-0.21, 1.03,-0.70,-1.45, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.33,-0.46, 0.50, 0.90, 0.58, 0.42, 0.31,-0.09,-0.97
 0.27,-0.05,-0.21, 1.03,-0.70,-1.45, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.31,-0.09,-0.97
 0.25,-0.01,-0.22, 1.03,-0.70,-1.45, 0.51, 0.91, 2.10, 1.15,-0.39,-0.44, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.31,-0.09,-0.97
 0.25,-0.01,-0.22, 1.03,-0.70,-1.45, 0.51, 0.91, 2.10, 1.30,-0.43,-0.45, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.31,-0.09,-0.97
 0.25,-0.01,-0.22, 1.03,-0.70,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.31,-0.09,-0.97
 0.25,-0.01,-0.22, 1.03,-0.70,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.32,-0.11,-0.96
 0.25,-0.01,-0.22, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.38,-0.56, 0.52, 0.90, 0.58, 0.42, 0.32,-0.11,-0.96
 0.25,-0.01,-0.22, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.38,-0.56, 0.52, 0.90, 0.66, 0.43, 0.32,-0.11,-0.96
 0.25,-0.01,-0.22, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.45,-0.62, 0.57, 0.90, 0.66, 0.43, 0.32,-0.11,-0.96
 0.23, 0.02,-0.24, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.30,-0.43,-0.45, 0.45,-0.62, 0.57, 0.90, 0.66, 0.43, 0.32,-0.11,-0.96
 0.23, 0.02,-0.24, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.62, 0.57, 0.90, 0.66, 0.43, 0.32,-0.11,-0.96
 0.23, 0.02,-0.24, 0.98,-0.90,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.62, 0.57, 0.90, 0.66, 0.43, 0.28,-0.14,-0.97
 0.23, 0.02,-0.24, 0.95,-1.08,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.62, 0.57, 0.90, 0.66, 0.43, 0.28,-0.14,-0.97
 0.23, 0.02,-0.24, 0.95,-1.08,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.62, 0.57, 0.94, 0.70, 0.44, 0.28,-0.14,-0.97
 0.23, 0.02,-0.24, 0.95,-1.08,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.28,-0.14,-0.97
 0.25, 0.05,-0.28, 0.95,-1.08,-1.45, 0.58, 1.14, 2.09, 1.40,-0.52,-0.45, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.28,-0.14,-0.97
 0.25, 0.05,-0.28, 0.95,-1.08,-1.45, 0.58, 1.14, 2.09, 1.45,-0.54,-0.42, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.28,-0.14,-0.97
 0.25, 0.05,-0.28, 0.95,-1.08,-1.45, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.28,-0.14,-0.97
 0.25, 0.05,-0.28, 0.95,-1.08,-1.45, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.29,-0.16,-0.98
 0.25, 0.05,-0.28, 1.03,-1.25,-1.41, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.45,-0.72, 0.61, 0.94, 0.70, 0.44, 0.29,-0.16,-0.98
 0.25, 0.05,-0.28, 1.03,-1.25,-1.41, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.45,-0.72, 0.61, 0.91, 0.84, 0.49, 0.29,-0.16,-0.98
 0.25, 0.05,-0.28, 1.03,-1.25,-1.41, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.29,-0.16,-0.98
 0.28, 0.12,-0.33, 1.03,-1.25,-1.41, 0.82, 1.62, 2.14, 1.45,-0.54,-0.42, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.29,-0.16,-0.98
 0.28, 0.12,-0.33, 1.03,-1.25,-1.41, 0.82, 1.62, 2.14, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.29,-0.16,-0.98
 0.28, 0.12,-0.33, 1.03,-1.25,-1.41, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.29,-0.16,-0.98
 0.28, 0.12,-0.33, 1.03,-1.25,-1.41, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.30,-0.23,-1.00
 0.28, 0.12,-0.33, 1.03,-1.25,-1.41, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.30,-0.23,-1.00
 0.28, 0.12,-0.33, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.91, 0.84, 0.49, 0.30,-0.23,-1.00
 0.28, 0.12,-0.33, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.28, 0.12,-0.33, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.46,-0.85, 0.63, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.28, 0.12,-0.33, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.38, 0.22,-0.42, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.66,-0.74,-0.40, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.38, 0.22,-0.42, 1.15,-1.48,-1.34, 0.83, 1.88, 2.15, 1.74,-0.86,-0.36, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.38, 0.22,-0.42, 1.15,-1.48,-1.34, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.30,-0.23,-1.00
 0.38, 0.22,-0.42, 1.15,-1.48,-1.34, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.29,-0.34,-1.05
 0.38, 0.22,-0.42, 1.32,-1.74,-1.22, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.50,-1.24, 0.60, 0.90, 1.05, 0.58, 0.29,-0.34,-1.05
 0.38, 0.22,-0.42, 1.32,-1.74,-1.22, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.50,-1.24, 0.60, 0.89, 1.54, 0.81, 0.29,-0.34,-1.05
 0.38, 0.22,-0.42, 1.32,-1.74,-1.22, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.29,-0.34,-1.05
 0.58, 0.36,-0.53, 1.32,-1.74,-1.22, 0.76, 2.16, 2.16, 1.74,-0.86,-0.36, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.29,-0.34,-1.05
 0.58, 0.36,-0.53, 1.32,-1.74,-1.22, 0.76, 2.16, 2.16, 1.79,-1.00,-0.32, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.29,-0.34,-1.05
 0.58, 0.36,-0.53, 1.32,-1.74,-1.22, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.29,-0.34,-1.05
 0.58, 0.36,-0.53, 1.32,-1.74,-1.22, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.26,-0.55,-1.19
 0.58, 0.36,-0.53, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.56,-1.70, 0.60, 0.89, 1.54, 0.81, 0.26,-0.55,-1.19
 0.58, 0.36,-0.53, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.56,-1.70, 0.60, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.58, 0.36,-0.53, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.83, 0.54,-0.62, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.83, 0.54,-0.62, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.00,-0.32, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.83, 0.54,-0.62, 1.41,-2.18,-1.09, 0.67, 2.50, 2.18, 1.79,-1.17,-0.28, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.83, 0.54,-0.62, 1.41,-2.18,-1.09, 0.71, 3.07, 2.22, 1.79,-1.17,-0.28, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.26,-0.55,-1.19
 0.83, 0.54,-0.62, 1.41,-2.18,-1.09, 0.71, 3.07, 2.22, 1.79,-1.17,-0.28, 0.90,-2.39, 0.53, 1.21, 2.22, 1.15, 0.47,-0.89,-1.48
