Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 0.51, 0.00, 0.00, 0.05,-0.61, 0.03, 0.30, 1.03,-0.21, 0.08,-0.50, 0.33, 0.20,-0.46,-0.20, 0.17, 0.62, 0.13, 0.14,-0.24, 0.08
 0.51, 0.00, 0.00, 0.05,-0.61, 0.03, 0.30, 1.03,-0.21, 0.13,-0.62, 0.37, 0.20,-0.46,-0.20, 0.17, 0.62, 0.13, 0.14,-0.24, 0.08
 0.51, 0.00, 0.00, 0.05,-0.61, 0.03, 0.30, 1.03,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.17, 0.62, 0.13, 0.14,-0.24, 0.08
 0.51, 0.00, 0.00, 0.05,-0.61, 0.03, 0.30, 1.03,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.14,-0.24, 0.08
 0.51, 0.00, 0.00, 0.05,-0.61, 0.03, 0.06, 1.34,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.14,-0.24, 0.08
 0.51, 0.00, 0.00, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.14,-0.24, 0.08
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.14,-0.24, 0.08
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.13,-0.62, 0.37, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.31,-0.38,-0.07
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.42,-0.81, 0.46, 0.20,-0.68,-0.25, 0.35, 1.09, 0.36, 0.31,-0.38,-0.07
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.35, 1.09, 0.36, 0.31,-0.38,-0.07
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.06, 1.34,-0.21, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.31,-0.38,-0.07
 0.59,-0.10,-0.03, 0.05,-0.70, 0.01, 0.16, 1.83,-0.18, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.31,-0.38,-0.07
 0.59,-0.10,-0.03, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.31,-0.38,-0.07
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.31,-0.38,-0.07
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.42,-0.81, 0.46, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.62,-1.08, 0.60, 0.33,-1.07,-0.38, 0.41, 1.82, 0.74, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.41, 1.82, 0.74, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.41, 1.82, 0.74, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.16, 1.83,-0.18, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.04,-0.96,-0.03, 0.41, 2.67,-0.14, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.41,-0.57,-0.35
 0.71,-0.29,-0.06, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.41,-0.57,-0.35
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.41,-0.57,-0.35
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.62,-1.08, 0.60, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.90,-1.51, 0.78, 0.38,-1.56,-0.57, 0.58, 2.86, 1.30, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.58, 2.86, 1.30, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.41, 2.67,-0.14, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.06,-1.40,-0.12, 0.68, 3.95,-0.10, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.48,-0.89,-0.74
 0.87,-0.48,-0.10, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.48,-0.89,-0.74
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.48,-0.89,-0.74
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.48,-0.89,-0.74
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 0.90,-1.51, 0.78, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.55,-1.37,-1.25
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 1.19,-2.09, 1.02, 0.49,-2.38,-0.84, 0.81, 4.41, 2.11, 0.55,-1.37,-1.25
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 0.81, 4.41, 2.11, 0.55,-1.37,-1.25
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 0.68, 3.95,-0.10, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.55,-1.37,-1.25
 1.06,-0.63,-0.17, 0.20,-2.08,-0.20, 1.10, 5.64,-0.08, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.55,-1.37,-1.25
 1.06,-0.63,-0.17, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.55,-1.37,-1.25
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.55,-1.37,-1.25
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.55,-1.37,-1.25
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.19,-2.09, 1.02, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.74,-2.07,-2.01
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.59,-2.87, 1.25, 0.77,-3.76,-1.20, 1.08, 6.72, 3.27, 0.74,-2.07,-2.01
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.08, 6.72, 3.27, 0.74,-2.07,-2.01
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.10, 5.64,-0.08, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 0.74,-2.07,-2.01
 1.30,-0.62,-0.29, 0.43,-3.18,-0.28, 1.53, 7.90,-0.04, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 0.74,-2.07,-2.01
 1.30,-0.62,-0.29, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 0.74,-2.07,-2.01
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 0.74,-2.07,-2.01
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.59,-2.87, 1.25, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.94,-3.82, 1.53, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.94,-3.82, 1.53, 1.77,-6.18,-1.76, 1.22,10.16, 5.02, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.22,10.16, 5.02, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.53, 7.90,-0.04, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.75,10.79, 0.03, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.59,-4.84,-0.33, 1.75,10.79, 0.03, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.34,-3.05,-2.93
 1.51,-0.72,-0.36, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.34,-3.05,-2.93
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.34,-3.05,-2.93
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 1.94,-3.82, 1.53, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.70,-4.18,-3.90
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 2.20,-5.00, 1.94, 2.45,-8.77,-2.48, 1.53,14.04, 7.06, 1.70,-4.18,-3.90
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.53,14.04, 7.06, 1.70,-4.18,-3.90
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 1.75,10.79, 0.03, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.70,-4.18,-3.90
 1.75,-0.83,-0.39, 0.55,-6.79,-0.47, 2.17,14.17, 0.06, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.70,-4.18,-3.90
 1.75,-0.83,-0.39, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.70,-4.18,-3.90
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.70,-4.18,-3.90
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.20,-5.00, 1.94, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.98,-6.35, 2.20, 2.84,-11.39,-3.36, 1.88,18.05, 9.24, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 1.88,18.05, 9.24, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 2.17,14.17, 0.06, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 0.56,-9.19,-0.84, 1.80,18.00, 0.30, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.62,-5.33,-4.92
 1.86,-0.86,-0.41, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.62,-5.33,-4.92
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.62,-5.33,-4.92
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 2.98,-6.35, 2.20, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.76,-6.56,-5.87
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 3.09,-7.64, 2.18, 3.32,-14.23,-4.25, 2.44,22.21,11.44, 1.76,-6.56,-5.87
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.44,22.21,11.44, 1.76,-6.56,-5.87
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.80,18.00, 0.30, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.76,-6.56,-5.87
 2.09,-0.86,-0.46, 1.12,-11.64,-1.14, 1.66,21.93, 0.72, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.76,-6.56,-5.87
 2.09,-0.86,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.76,-6.56,-5.87
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.76,-6.56,-5.87
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.76,-6.56,-5.87
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 3.09,-7.64, 2.18, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 2.75,-8.95, 2.34, 4.12,-16.91,-4.87, 2.67,26.14,13.40, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.67,26.14,13.40, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 1.66,21.93, 0.72, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 2.40,26.07, 1.17, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.17,-14.16,-1.24, 2.40,26.07, 1.17, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.61,-7.69,-6.80
 2.30,-0.78,-0.46, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.61,-7.69,-6.80
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.61,-7.69,-6.80
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.75,-8.95, 2.34, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.90,-10.40, 2.88, 5.74,-19.82,-5.17, 2.69,30.14,15.34, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.69,30.14,15.34, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.69,30.14,15.34, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.40,26.07, 1.17, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 2.28,-17.38,-1.48, 2.18,30.62, 1.37, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 1.94,-8.67,-7.65
 2.18,-0.40,-0.63, 1.88,-20.84,-1.66, 2.18,30.62, 1.37, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 1.94,-8.67,-7.65
 2.00, 0.87,-1.25, 1.88,-20.84,-1.66, 2.18,30.62, 1.37, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 1.94,-8.67,-7.65
 2.00, 0.87,-1.25, 1.88,-20.84,-1.66, 2.18,30.62, 1.37, 2.90,-10.40, 2.88, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 2.50,-9.55,-8.31
 2.00, 0.87,-1.25, 1.88,-20.84,-1.66, 2.18,30.62, 1.37, 3.04,-11.76, 3.27, 7.31,-22.83,-5.21, 2.68,33.88,17.33, 2.50,-9.55,-8.31
 2.00, 0.87,-1.25, 1.88,-20.84,-1.66, 2.18,30.62, 1.37, 3.04,-11.76, 3.27, 8.12,-26.31,-5.01, 2.68,33.88,17.33, 2.50,-9.55,-8.31
 2.00, 0.87,-1.25, 1.88,-20.84,-1.66, 1.51,34.88, 1.56, 3.04,-11.76, 3.27, 8.12,-26.31,-5.01, 2.68,33.88,17.33, 2.50,-9.55,-8.31
 2.00, 0.87,-1.25, 1.48,-24.39,-1.44, 1.51,34.88, 1.56, 3.04,-11.76, 3.27, 8.12,-26.31,-5.01, 2.68,33.88,17.33, 2.50,-9.55,-8.31
 2.18, 1.99,-1.92, 1.48,-24.39,-1.44, 1.51,34.88, 1.56, 3.04,-11.76, 3.27, 8.12,-26.31,-5.01, 2.68,33.88,17.33, 2.50,-9.55,-8.31
