Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 0.05,-0.67,-0.03, 0.97,-0.16,-0.41, 0.66, 1.15, 0.46, 1.47,-0.29, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.43, 0.13, 0.43
 0.05,-0.67,-0.03, 0.97,-0.16,-0.41, 0.66, 1.15, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.43, 0.13, 0.43
 0.05,-0.67,-0.03, 0.97,-0.16,-0.41, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.43, 0.13, 0.43
 0.05,-0.65,-0.03, 0.97,-0.16,-0.41, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.43, 0.13, 0.43
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.43, 0.13, 0.43
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.47, 0.26,-0.02, 0.08, 0.32, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.50, 0.28,-0.00, 0.08, 0.32, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.49,-0.28, 0.39, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.71, 1.18, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.05,-0.65,-0.03, 0.94,-0.16,-0.39, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.12,-0.63,-0.04, 0.94,-0.16,-0.39, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.41, 0.11, 0.41
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.50, 0.28,-0.00, 0.05, 0.31, 0.26, 0.39, 0.08, 0.39
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.53, 0.29, 0.02, 0.05, 0.31, 0.26, 0.39, 0.08, 0.39
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.77, 1.17, 0.46, 1.52,-0.31, 0.41, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.39, 0.08, 0.39
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.77, 1.17, 0.46, 1.55,-0.30, 0.42, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.39, 0.08, 0.39
 0.12,-0.63,-0.04, 0.93,-0.18,-0.38, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.39, 0.08, 0.39
 0.19,-0.61,-0.04, 0.93,-0.18,-0.38, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.39, 0.08, 0.39
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.39, 0.08, 0.39
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.29, 0.02, 0.05, 0.31, 0.27, 0.35, 0.04, 0.37
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.31, 0.04, 0.05, 0.31, 0.27, 0.35, 0.04, 0.37
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.84, 1.18, 0.46, 1.55,-0.30, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.84, 1.18, 0.46, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.19,-0.61,-0.04, 0.92,-0.18,-0.36, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.28,-0.58,-0.04, 0.92,-0.18,-0.36, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.35, 0.04, 0.37
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.53, 0.31, 0.04, 0.05, 0.30, 0.27, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.57, 0.30, 0.05, 0.05, 0.30, 0.27, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.31, 0.42, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.88, 1.17, 0.45, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.28,-0.58,-0.04, 0.90,-0.21,-0.35, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.37,-0.56,-0.04, 0.90,-0.21,-0.35, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34, 0.00, 0.35
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.57, 0.30, 0.05, 0.07, 0.28, 0.28, 0.34,-0.02, 0.32
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.59, 0.32, 0.06, 0.07, 0.28, 0.28, 0.34,-0.02, 0.32
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 0.95, 1.16, 0.44, 1.57,-0.33, 0.43, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.34,-0.02, 0.32
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 0.95, 1.16, 0.44, 1.57,-0.33, 0.44, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.34,-0.02, 0.32
 0.37,-0.56,-0.04, 0.85,-0.23,-0.34, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.34,-0.02, 0.32
 0.47,-0.55,-0.04, 0.85,-0.23,-0.34, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.34,-0.02, 0.32
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.34,-0.02, 0.32
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.59, 0.32, 0.06, 0.10, 0.27, 0.29, 0.29,-0.07, 0.30
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.61, 0.34, 0.08, 0.10, 0.27, 0.29, 0.29,-0.07, 0.30
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.57,-0.33, 0.44, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.01, 1.17, 0.43, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.47,-0.55,-0.04, 0.77,-0.24,-0.32, 1.06, 1.15, 0.42, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.55,-0.51,-0.04, 0.77,-0.24,-0.32, 1.06, 1.15, 0.42, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.55,-0.51,-0.04, 0.74,-0.27,-0.30, 1.06, 1.15, 0.42, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.29,-0.07, 0.30
 0.55,-0.51,-0.04, 0.74,-0.27,-0.30, 1.06, 1.15, 0.42, 1.55,-0.34, 0.45, 1.61, 0.34, 0.08, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.55,-0.51,-0.04, 0.74,-0.27,-0.30, 1.06, 1.15, 0.42, 1.55,-0.34, 0.45, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.55,-0.51,-0.04, 0.74,-0.27,-0.30, 1.06, 1.15, 0.42, 1.60,-0.35, 0.46, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.55,-0.51,-0.04, 0.74,-0.27,-0.30, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.62,-0.48,-0.04, 0.74,-0.27,-0.30, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.26,-0.11, 0.28
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.62, 0.34, 0.09, 0.16, 0.26, 0.30, 0.29,-0.12, 0.27
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.61, 0.35, 0.11, 0.16, 0.26, 0.30, 0.29,-0.12, 0.27
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.08, 1.15, 0.40, 1.60,-0.35, 0.46, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.29,-0.12, 0.27
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.08, 1.15, 0.40, 1.58,-0.34, 0.48, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.29,-0.12, 0.27
 0.62,-0.48,-0.04, 0.73,-0.30,-0.29, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.29,-0.12, 0.27
 0.68,-0.45,-0.05, 0.73,-0.30,-0.29, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.29,-0.12, 0.27
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.29,-0.12, 0.27
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.61, 0.35, 0.11, 0.24, 0.23, 0.32, 0.22,-0.17, 0.23
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.62, 0.35, 0.12, 0.24, 0.23, 0.32, 0.22,-0.17, 0.23
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.13, 1.17, 0.40, 1.58,-0.34, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.22,-0.17, 0.23
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.13, 1.17, 0.40, 1.61,-0.33, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.22,-0.17, 0.23
 0.68,-0.45,-0.05, 0.67,-0.31,-0.28, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.22,-0.17, 0.23
 0.75,-0.42,-0.05, 0.67,-0.31,-0.28, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.22,-0.17, 0.23
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.22,-0.17, 0.23
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.62, 0.35, 0.12, 0.27, 0.25, 0.32, 0.19,-0.23, 0.22
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.60, 0.36, 0.13, 0.27, 0.25, 0.32, 0.19,-0.23, 0.22
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.12, 1.14, 0.38, 1.61,-0.33, 0.48, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.19,-0.23, 0.22
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.12, 1.14, 0.38, 1.59,-0.32, 0.50, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.19,-0.23, 0.22
 0.75,-0.42,-0.05, 0.68,-0.32,-0.27, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.19,-0.23, 0.22
 0.80,-0.39,-0.04, 0.68,-0.32,-0.27, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.19,-0.23, 0.22
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.19,-0.23, 0.22
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.60, 0.36, 0.13, 0.34, 0.25, 0.34, 0.16,-0.28, 0.20
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.59, 0.35, 0.13, 0.34, 0.25, 0.34, 0.16,-0.28, 0.20
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.21, 1.12, 0.37, 1.59,-0.32, 0.50, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.21, 1.12, 0.37, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.80,-0.39,-0.04, 0.65,-0.34,-0.26, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.88,-0.36,-0.03, 0.65,-0.34,-0.26, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.88,-0.36,-0.03, 0.65,-0.34,-0.26, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.28, 0.20
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.31, 0.19
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.59, 0.35, 0.13, 0.41, 0.25, 0.34, 0.16,-0.31, 0.19
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.65, 0.33, 0.13, 0.41, 0.25, 0.34, 0.16,-0.31, 0.19
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.64,-0.30, 0.51, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.16,-0.31, 0.19
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.23, 1.12, 0.34, 1.70,-0.30, 0.53, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.16,-0.31, 0.19
 0.88,-0.36,-0.03, 0.59,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.16,-0.31, 0.19
 0.95,-0.35,-0.01, 0.59,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.16,-0.31, 0.19
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.16,-0.31, 0.19
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.65, 0.33, 0.13, 0.46, 0.26, 0.33, 0.17,-0.35, 0.22
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.69, 0.33, 0.13, 0.46, 0.26, 0.33, 0.17,-0.35, 0.22
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.24, 1.10, 0.31, 1.70,-0.30, 0.53, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.17,-0.35, 0.22
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.24, 1.10, 0.31, 1.76,-0.28, 0.56, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.17,-0.35, 0.22
 0.95,-0.35,-0.01, 0.58,-0.35,-0.27, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.17,-0.35, 0.22
 0.99,-0.34, 0.00, 0.58,-0.35,-0.27, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.17,-0.35, 0.22
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.17,-0.35, 0.22
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.69, 0.33, 0.13, 0.53, 0.28, 0.32, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.72, 0.33, 0.11, 0.53, 0.28, 0.32, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.72, 0.33, 0.11, 0.53, 0.28, 0.32, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.72, 0.33, 0.11, 0.62, 0.31, 0.31, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.76,-0.28, 0.56, 1.72, 0.33, 0.11, 0.62, 0.31, 0.31, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.80,-0.26, 0.57, 1.72, 0.33, 0.11, 0.62, 0.31, 0.31, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.31, 1.11, 0.30, 1.80,-0.26, 0.57, 1.72, 0.33, 0.11, 0.62, 0.31, 0.31, 0.19,-0.37, 0.28
 0.99,-0.34, 0.00, 0.61,-0.35,-0.28, 1.37, 1.11, 0.28, 1.80,-0.26, 0.57, 1.72, 0.33, 0.11, 0.62, 0.31, 0.31, 0.19,-0.37, 0.28
