Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 1.95, 0.23, 0.43, 1.64, 0.63,-0.65, 3.35,-1.00, 0.86, 2.18, 0.23,-0.98, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.08, 0.27,-1.02
 1.95, 0.23, 0.43, 1.64, 0.63,-0.65, 3.35,-1.00, 0.86, 2.18, 0.23,-0.98, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.95, 0.23, 0.43, 1.64, 0.63,-0.65, 3.35,-1.00, 0.86, 2.18, 0.23,-0.98, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.95, 0.23, 0.43, 1.71, 0.64,-0.61, 3.35,-1.00, 0.86, 2.18, 0.23,-0.98, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.95, 0.23, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.18, 0.23,-0.98, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.95, 0.23, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.56, 0.61,-0.23, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.95, 0.23, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.93, 0.25, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.02,-0.87, 0.77, 2.42, 0.28,-1.01
 1.93, 0.25, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.44,-0.88, 0.85, 2.42, 0.28,-1.01
 1.93, 0.25, 0.43, 1.71, 0.64,-0.61, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.93, 0.25, 0.43, 1.81, 0.64,-0.56, 3.38,-1.01, 0.80, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.93, 0.25, 0.43, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.33, 0.26,-1.02, 3.77, 0.63,-0.27, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.93, 0.25, 0.43, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 3.77, 0.63,-0.27, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.93, 0.25, 0.43, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.97, 0.28, 0.42, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.44,-0.88, 0.85, 3.00, 0.20,-0.88
 1.97, 0.28, 0.42, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.00, 0.20,-0.88
 1.97, 0.28, 0.42, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 1.97, 0.28, 0.42, 1.81, 0.64,-0.56, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 1.97, 0.28, 0.42, 1.97, 0.64,-0.52, 3.45,-1.00, 0.68, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 1.97, 0.28, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.56, 0.27,-1.02, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 1.97, 0.28, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.08, 0.63,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 1.97, 0.28, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 2.01, 0.30, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.87,-0.88, 0.92, 3.74, 0.02,-0.62
 2.01, 0.30, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.91,-0.88, 0.96, 3.74, 0.02,-0.62
 2.01, 0.30, 0.42, 1.97, 0.64,-0.52, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.01, 0.30, 0.42, 2.24, 0.69,-0.51, 3.65,-1.01, 0.59, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.01, 0.30, 0.42, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.78, 0.27,-1.00, 4.49, 0.61,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.01, 0.30, 0.42, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.49, 0.61,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.01, 0.30, 0.42, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.00, 0.32, 0.41, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.91,-0.88, 0.96, 4.15,-0.13,-0.36
 2.00, 0.32, 0.41, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.15,-0.13,-0.36
 2.00, 0.32, 0.41, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 2.00, 0.32, 0.41, 2.24, 0.69,-0.51, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 2.00, 0.32, 0.41, 2.50, 0.70,-0.50, 3.93,-1.05, 0.55, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 2.00, 0.32, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 2.96, 0.26,-1.00, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 2.00, 0.32, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.81, 0.56,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 2.00, 0.32, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 1.98, 0.38, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.81,-0.82, 1.01, 4.33,-0.23,-0.16
 1.98, 0.38, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.33,-0.23,-0.16
 1.98, 0.38, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.33,-0.23,-0.16
 1.98, 0.38, 0.41, 2.50, 0.70,-0.50, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 1.98, 0.38, 0.41, 2.66, 0.61,-0.51, 4.14,-1.09, 0.53, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 1.98, 0.38, 0.41, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.06, 0.27,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 1.98, 0.38, 0.41, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.49,-0.28, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 1.98, 0.38, 0.41, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 2.00, 0.47, 0.42, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 2.91,-0.78, 1.05, 4.56,-0.32, 0.03
 2.00, 0.47, 0.42, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.56,-0.32, 0.03
 2.00, 0.47, 0.42, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.56,-0.32, 0.03
 2.00, 0.47, 0.42, 2.66, 0.61,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 2.00, 0.47, 0.42, 2.73, 0.39,-0.51, 4.28,-1.05, 0.52, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 2.00, 0.47, 0.42, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.19,-0.99, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 2.00, 0.47, 0.42, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.94, 0.40,-0.31, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 2.00, 0.47, 0.42, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 1.95, 0.56, 0.41, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.10,-0.76, 1.08, 4.77,-0.37, 0.24
 1.95, 0.56, 0.41, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.77,-0.37, 0.24
 1.95, 0.56, 0.41, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.95, 0.56, 0.41, 2.73, 0.39,-0.51, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.95, 0.56, 0.41, 2.74, 0.15,-0.48, 4.36,-0.91, 0.51, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.95, 0.56, 0.41, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 3.11, 0.13,-0.98, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.95, 0.56, 0.41, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.95, 0.22,-0.35, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.95, 0.56, 0.41, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.90, 0.64, 0.39, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.08,-0.68, 1.13, 4.79,-0.43, 0.45
 1.90, 0.64, 0.39, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.09,-0.55, 1.15, 4.79,-0.43, 0.45
 1.90, 0.64, 0.39, 2.74, 0.15,-0.48, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.90, 0.64, 0.39, 2.55,-0.01,-0.45, 4.30,-0.73, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.90, 0.64, 0.39, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.95, 0.06,-0.99, 4.85,-0.01,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.90, 0.64, 0.39, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.85,-0.01,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.90, 0.64, 0.39, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.82, 0.73, 0.38, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.09,-0.55, 1.15, 4.75,-0.44, 0.60
 1.82, 0.73, 0.38, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.17,-0.43, 1.16, 4.75,-0.44, 0.60
 1.82, 0.73, 0.38, 2.55,-0.01,-0.45, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.82, 0.73, 0.38, 2.46,-0.10,-0.40, 4.08,-0.63, 0.48, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.82, 0.73, 0.38, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.77,-0.06,-1.02, 4.74,-0.26,-0.37, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.82, 0.73, 0.38, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.74,-0.26,-0.37, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.82, 0.73, 0.38, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.77, 0.85, 0.35, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.17,-0.43, 1.16, 4.77,-0.44, 0.77
 1.77, 0.85, 0.35, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.77,-0.44, 0.77
 1.77, 0.85, 0.35, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.77,-0.44, 0.77
 1.77, 0.85, 0.35, 2.46,-0.10,-0.40, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.77, 0.85, 0.35, 2.27,-0.13,-0.35, 3.93,-0.60, 0.42, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.77, 0.85, 0.35, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.66,-0.17,-1.01, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.77, 0.85, 0.35, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.66,-0.48,-0.35, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.77, 0.85, 0.35, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.68, 1.00, 0.33, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.10,-0.31, 1.16, 4.72,-0.45, 0.91
 1.68, 1.00, 0.33, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.45, 0.91
 1.68, 1.00, 0.33, 2.27,-0.13,-0.35, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.68, 1.00, 0.33, 2.26,-0.24,-0.36, 3.70,-0.64, 0.37, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.68, 1.00, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.68, 1.00, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.60,-0.28,-0.99, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.68, 1.00, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.58,-0.71,-0.30, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.68, 1.00, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.62, 1.20, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 3.09,-0.20, 1.14, 4.72,-0.48, 1.07
 1.62, 1.20, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.72,-0.48, 1.07
 1.62, 1.20, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.72,-0.48, 1.07
 1.62, 1.20, 0.33, 2.26,-0.24,-0.36, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.62, 1.20, 0.33, 2.23,-0.48,-0.44, 3.62,-0.65, 0.34, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.62, 1.20, 0.33, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.57,-0.36,-0.92, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.62, 1.20, 0.33, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.62, 1.20, 0.33, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.61,-0.90,-0.22, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.62, 1.20, 0.33, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.48, 1.48, 0.34, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.96,-0.17, 1.08, 4.73,-0.50, 1.23
 1.48, 1.48, 0.34, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.81,-0.12, 0.96, 4.73,-0.50, 1.23
 1.48, 1.48, 0.34, 2.23,-0.48,-0.44, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.48, 1.48, 0.34, 2.14,-1.02,-0.60, 3.52,-0.52, 0.33, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.48, 1.48, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.52,-0.43,-0.81, 4.69,-1.13,-0.11, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.48, 1.48, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.69,-1.13,-0.11, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.48, 1.48, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.42, 1.86, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.81,-0.12, 0.96, 4.76,-0.50, 1.33
 1.42, 1.86, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.76,-0.50, 1.33
 1.42, 1.86, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.76,-0.50, 1.33
 1.42, 1.86, 0.34, 2.14,-1.02,-0.60, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.42, 1.86, 0.34, 2.54,-1.86,-0.78, 3.30,-0.16, 0.36, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.42, 1.86, 0.34, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.42,-0.46,-0.69, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.42, 1.86, 0.34, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.37,-0.45,-0.60, 4.84,-1.42, 0.02, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.42, 1.86, 0.34, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.37,-0.45,-0.60, 5.11,-1.99, 0.07, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.35, 2.28, 0.33, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.37,-0.45,-0.60, 5.11,-1.99, 0.07, 2.60,-0.08, 0.83, 4.84,-0.50, 1.38
 1.35, 2.28, 0.33, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.37,-0.45,-0.60, 5.11,-1.99, 0.07, 2.32, 0.16, 0.80, 4.84,-0.50, 1.38
 1.35, 2.28, 0.33, 2.54,-1.86,-0.78, 3.69, 0.37, 0.44, 2.37,-0.45,-0.60, 5.11,-1.99, 0.07, 2.32, 0.16, 0.80, 4.87,-0.46, 1.36
