Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 1.12, 0.67,-0.36, 0.29,-1.06,-0.37, 0.82, 0.39, 0.79, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.62, 1.56, 0.87, 0.92,-0.57,-1.08
 1.12, 0.67,-0.36, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.62, 1.56, 0.87, 0.92,-0.57,-1.08
 1.12, 0.67,-0.36, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.62, 1.56, 0.87, 0.92,-0.57,-1.08
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.62, 1.56, 0.87, 0.92,-0.57,-1.08
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.62, 1.56, 0.87, 0.96,-0.74,-1.21
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.15,-1.80, 0.35, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.08,-0.02, 0.09, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.21, 0.69,-0.40, 0.29,-1.06,-0.37, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.21, 0.69,-0.40, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.30, 0.77,-0.45, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 0.96,-0.74,-1.21
 1.30, 0.77,-0.45, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.76, 2.12, 1.00, 1.02,-1.00,-1.37
 1.30, 0.77,-0.45, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.16,-2.24, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.30, 0.77,-0.45, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.07,-0.17, 0.16, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.30, 0.77,-0.45, 0.43,-1.33,-0.28, 0.74, 0.67, 0.76, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.30, 0.77,-0.45, 0.47,-1.80,-0.24, 0.74, 0.67, 0.76, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.30, 0.77,-0.45, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.40, 0.98,-0.49, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 1.02,-1.00,-1.37
 1.40, 0.98,-0.49, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.05,-0.16, 0.22, 0.25,-2.84, 0.38, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.05,-0.16, 0.22, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.47,-1.80,-0.24, 0.80, 1.88, 0.67, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.63,-2.54,-0.20, 0.80, 1.88, 0.67, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.40, 0.98,-0.49, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.36,-1.61
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 1.80, 2.93, 1.20, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.28,-3.91, 0.25, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.07,-0.72, 0.35, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.63,-2.54,-0.20, 0.81, 2.89, 0.64, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.84,-3.55,-0.14, 0.81, 2.89, 0.64, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.55, 1.27,-0.54, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 0.97,-1.33,-1.69
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.21, 5.69, 2.09, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.29,-5.50,-0.01, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.18,-1.19, 0.47, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 0.84,-3.55,-0.14, 0.84, 4.30, 0.57, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 1.09,-5.05,-0.05, 0.84, 4.30, 0.57, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 1.84, 1.64,-0.56, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 1.02,-2.69,-2.50
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.35, 7.99, 2.92, 0.95,-3.67,-3.14
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.39,-7.53,-0.39, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.31,-1.84, 0.62, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.20, 2.14,-0.50, 1.09,-5.05,-0.05, 0.95, 6.41, 0.41, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.20, 2.14,-0.50, 1.14,-7.33, 0.28, 0.95, 6.41, 0.41, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.20, 2.14,-0.50, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.95,-3.67,-3.14
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 2.78,10.87, 3.98, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.49,-9.85,-0.85, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.40,-2.78, 0.81, 0.55,-12.45,-1.36, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 1.14,-7.33, 0.28, 1.12, 9.41,-0.16, 0.36,-3.98, 1.10, 0.55,-12.45,-1.36, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 0.84,-10.13, 0.58, 1.12, 9.41,-0.16, 0.36,-3.98, 1.10, 0.55,-12.45,-1.36, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.56, 2.88,-0.37, 0.84,-10.13, 0.58, 1.49,12.90,-0.92, 0.36,-3.98, 1.10, 0.55,-12.45,-1.36, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.84,-10.13, 0.58, 1.49,12.90,-0.92, 0.36,-3.98, 1.10, 0.55,-12.45,-1.36, 3.26,14.14, 5.21, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.84,-10.13, 0.58, 1.49,12.90,-0.92, 0.36,-3.98, 1.10, 0.55,-12.45,-1.36, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.84,-10.13, 0.58, 1.49,12.90,-0.92, 0.36,-3.98, 1.10, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.84,-10.13, 0.58, 1.49,12.90,-0.92, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.14,-13.34, 0.70, 1.49,12.90,-0.92, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 2.96, 3.83,-0.16, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.84,-4.87,-3.95
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.18,17.62, 6.59, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 0.06,-15.52,-1.85, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.20,-5.39, 1.52, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.14,-13.34, 0.70, 2.24,16.72,-1.75, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.71,-16.83, 0.60, 2.24,16.72,-1.75, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.35, 4.94, 0.13, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 0.78,-7.86,-6.25
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 4.92,21.38, 8.11, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 1.33,-19.28,-2.38, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.08,-6.91, 2.10, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 0.71,-16.83, 0.60, 3.11,20.78,-2.59, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 1.26,-20.52, 0.55, 3.11,20.78,-2.59, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.68, 6.10, 0.55, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.74, 7.20, 1.13, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.27,-9.53,-7.71
 3.74, 7.20, 1.13, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.35,25.54, 9.84, 1.81,-11.16,-9.21
 3.74, 7.20, 1.13, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.10,-8.57, 2.72, 2.75,-22.80,-2.91, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.74, 7.20, 1.13, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.10,-8.57, 2.72, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.74, 7.20, 1.13, 1.26,-20.52, 0.55, 3.44,25.29,-3.64, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.74, 7.20, 1.13, 2.66,-24.89, 0.49, 3.44,25.29,-3.64, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.74, 7.20, 1.13, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 1.81,-11.16,-9.21
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 2.23,-12.64,-10.52
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.69,29.26,11.42, 2.23,-12.64,-10.52
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 4.20,-26.07,-3.50, 5.96,32.81,12.93, 2.23,-12.64,-10.52
 3.48, 8.03, 1.62, 2.66,-24.89, 0.49, 3.73,30.70,-5.40, 0.41,-10.46, 3.33, 5.32,-29.09,-4.11, 5.96,32.81,12.93, 2.23,-12.64,-10.52
