Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 0.18, 0.41,-0.16, 0.06,-0.11,-0.17, 0.21, 0.04, 0.55, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.03, 0.54, 0.65,-0.55,-0.76
 0.18, 0.41,-0.16, 0.09,-0.15,-0.17, 0.21, 0.04, 0.55, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.03, 0.54, 0.65,-0.55,-0.76
 0.18, 0.41,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.03, 0.54, 0.65,-0.55,-0.76
 0.18, 0.41,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.03, 0.54, 0.65,-0.55,-0.76
 0.18, 0.41,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.04, 0.55, 0.65,-0.55,-0.76
 0.17, 0.40,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.04, 0.55, 0.65,-0.55,-0.76
 0.17, 0.40,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.04, 0.55, 0.65,-0.55,-0.76
 0.17, 0.40,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.12, 0.05, 0.50, 0.43, 0.04, 0.55, 0.70,-0.55,-0.77
 0.17, 0.40,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.43,-0.12, 0.15, 0.01, 0.48, 0.43, 0.04, 0.55, 0.70,-0.55,-0.77
 0.17, 0.40,-0.16, 0.09,-0.15,-0.17, 0.19, 0.11, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.43, 0.04, 0.55, 0.70,-0.55,-0.77
 0.17, 0.40,-0.16, 0.16,-0.20,-0.17, 0.19, 0.11, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.43, 0.04, 0.55, 0.70,-0.55,-0.77
 0.17, 0.40,-0.16, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.43, 0.04, 0.55, 0.70,-0.55,-0.77
 0.17, 0.40,-0.16, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.42, 0.09, 0.58, 0.70,-0.55,-0.77
 0.20, 0.37,-0.15, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.42, 0.09, 0.58, 0.70,-0.55,-0.77
 0.20, 0.37,-0.15, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.45,-0.12, 0.15, 0.01, 0.48, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.45,-0.12, 0.13,-0.03, 0.47, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.16,-0.20,-0.17, 0.13, 0.19, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.18,-0.26,-0.18, 0.13, 0.19, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.18,-0.26,-0.18, 0.13, 0.19, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.42, 0.09, 0.58, 0.73,-0.55,-0.77
 0.20, 0.37,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.44, 0.17, 0.61, 0.73,-0.55,-0.77
 0.22, 0.32,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.44, 0.17, 0.61, 0.73,-0.55,-0.77
 0.22, 0.32,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.18,-0.46,-0.10, 0.13,-0.03, 0.47, 0.44, 0.17, 0.61, 0.75,-0.55,-0.78
 0.22, 0.32,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.18,-0.46,-0.10, 0.13,-0.08, 0.44, 0.44, 0.17, 0.61, 0.75,-0.55,-0.78
 0.22, 0.32,-0.15, 0.18,-0.26,-0.18, 0.05, 0.31, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.44, 0.17, 0.61, 0.75,-0.55,-0.78
 0.22, 0.32,-0.15, 0.23,-0.31,-0.18, 0.05, 0.31, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.44, 0.17, 0.61, 0.75,-0.55,-0.78
 0.22, 0.32,-0.15, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.44, 0.17, 0.61, 0.75,-0.55,-0.78
 0.22, 0.32,-0.15, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.49, 0.24, 0.65, 0.75,-0.55,-0.78
 0.26, 0.34,-0.16, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.49, 0.24, 0.65, 0.75,-0.55,-0.78
 0.26, 0.34,-0.16, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.15,-0.49,-0.11, 0.13,-0.08, 0.44, 0.49, 0.24, 0.65, 0.81,-0.54,-0.78
 0.26, 0.34,-0.16, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.15,-0.49,-0.11, 0.08,-0.16, 0.42, 0.49, 0.24, 0.65, 0.81,-0.54,-0.78
 0.26, 0.34,-0.16, 0.23,-0.31,-0.18, 0.04, 0.37, 0.54, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.49, 0.24, 0.65, 0.81,-0.54,-0.78
 0.26, 0.34,-0.16, 0.24,-0.41,-0.17, 0.04, 0.37, 0.54, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.49, 0.24, 0.65, 0.81,-0.54,-0.78
 0.26, 0.34,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.49, 0.24, 0.65, 0.81,-0.54,-0.78
 0.26, 0.34,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.50, 0.28, 0.69, 0.81,-0.54,-0.78
 0.27, 0.38,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.50, 0.28, 0.69, 0.81,-0.54,-0.78
 0.27, 0.38,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.46,-0.12, 0.08,-0.16, 0.42, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.46,-0.12, 0.07,-0.27, 0.40, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.24,-0.41,-0.17, 0.06, 0.43, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.23,-0.56,-0.18, 0.06, 0.43, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.50, 0.28, 0.69, 0.82,-0.52,-0.78
 0.27, 0.38,-0.16, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.48, 0.32, 0.71, 0.82,-0.52,-0.78
 0.29, 0.39,-0.15, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.48, 0.32, 0.71, 0.82,-0.52,-0.78
 0.29, 0.39,-0.15, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.07,-0.27, 0.40, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.06,-0.39, 0.35, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.19,-0.45,-0.12, 0.06,-0.39, 0.35, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.23,-0.56,-0.18, 0.10, 0.55, 0.52, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.26,-0.73,-0.19, 0.10, 0.55, 0.52, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.48, 0.32, 0.71, 0.81,-0.50,-0.77
 0.29, 0.39,-0.15, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.51, 0.41, 0.77, 0.81,-0.50,-0.77
 0.32, 0.38,-0.13, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.51, 0.41, 0.77, 0.81,-0.50,-0.77
 0.32, 0.38,-0.13, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.39, 0.35, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.59, 0.26, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.17,-0.43,-0.11, 0.06,-0.59, 0.26, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.26,-0.73,-0.19, 0.21, 0.74, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.36,-0.95,-0.19, 0.21, 0.74, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.51, 0.41, 0.77, 0.89,-0.49,-0.77
 0.32, 0.38,-0.13, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.65, 0.70, 0.91, 0.89,-0.49,-0.77
 0.33, 0.31,-0.14, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.65, 0.70, 0.91, 0.89,-0.49,-0.77
 0.33, 0.31,-0.14, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.10,-0.46,-0.09, 0.06,-0.59, 0.26, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.10,-0.46,-0.09, 0.04,-0.95, 0.13, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.36,-0.95,-0.19, 0.39, 1.05, 0.51, 0.07,-0.50,-0.05, 0.04,-0.95, 0.13, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.49,-1.18,-0.18, 0.39, 1.05, 0.51, 0.07,-0.50,-0.05, 0.04,-0.95, 0.13, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.49,-1.18,-0.18, 0.62, 1.49, 0.50, 0.07,-0.50,-0.05, 0.04,-0.95, 0.13, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.49,-1.18,-0.18, 0.62, 1.49, 0.50, 0.07,-0.50,-0.05, 0.04,-0.95, 0.13, 0.65, 0.70, 0.91, 1.11,-0.57,-0.83
 0.33, 0.31,-0.14, 0.49,-1.18,-0.18, 0.62, 1.49, 0.50, 0.07,-0.50,-0.05, 0.04,-0.95, 0.13, 0.83, 1.31, 1.19, 1.11,-0.57,-0.83
