Cadera_ps,Cadera_fex,Cadera_adab,MusloDerecho_ps,MusloDerecho_fex,MusloDerecho_adab,EspinilleraDerecha_ps,EspinilleraDerecha_fex,EspinilleraDerecha_adab,PieDerecha_ps,PieDerecha_fex,PieDerecha_adab,MusloIzquierdo_ps,MusloIzquierdo_fex,MusloIzquierdo_adab,EspinilleraIzquierda_ps,EspinilleraIzquierda_fex,EspinilleraIzquierda_adab,PieIzquierdo_ps,PieIzquierdo_fex,PieIzquierdo_adab
 2.13,-0.09,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.30, 1.06,-1.24, 0.08,-1.58, 0.21, 1.63, 0.79, 0.86, 0.21, 0.86, 0.18
 2.13,-0.09,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.58, 0.21, 1.63, 0.79, 0.86, 0.21, 0.86, 0.18
 2.13,-0.09,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.58, 0.21, 1.63, 0.79, 0.86, 0.23, 0.79, 0.12
 2.13,-0.09,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.63, 0.79, 0.86, 0.23, 0.79, 0.12
 2.13,-0.09,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.13,-1.75,-0.81, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.94, 1.02, 3.09, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.29, 1.20,-1.30, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.23, 0.79, 0.12
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.08,-1.39, 0.25, 1.62, 0.71, 0.85, 0.24, 0.75, 0.06
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.62, 0.71, 0.85, 0.24, 0.75, 0.06
 2.09,-0.14,-0.35, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.11,-1.69,-0.82, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.83, 0.95, 3.16, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.33, 1.35,-1.33, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.24, 0.75, 0.06
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.11,-1.24, 0.28, 1.64, 0.66, 0.85, 0.30, 0.70, 0.00
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.12,-1.09, 0.30, 1.64, 0.66, 0.85, 0.30, 0.70, 0.00
 1.98,-0.20,-0.34, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.30, 0.70, 0.00
 1.91,-0.25,-0.32, 0.13,-1.62,-0.83, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.30, 0.70, 0.00
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.77, 0.89, 3.22, 2.44, 1.50,-1.36, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.30, 0.70, 0.00
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.44, 1.50,-1.36, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.30, 0.70, 0.00
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.30, 0.70, 0.00
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.12,-1.09, 0.30, 1.60, 0.62, 0.85, 0.36, 0.62,-0.05
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.13,-0.98, 0.31, 1.60, 0.62, 0.85, 0.36, 0.62,-0.05
 1.91,-0.25,-0.32, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.36, 0.62,-0.05
 1.80,-0.27,-0.31, 0.11,-1.54,-0.85, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.36, 0.62,-0.05
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.66, 0.79, 3.31, 2.49, 1.66,-1.42, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.36, 0.62,-0.05
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.49, 1.66,-1.42, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.36, 0.62,-0.05
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.36, 0.62,-0.05
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.13,-0.98, 0.31, 1.48, 0.61, 0.84, 0.32, 0.56,-0.09
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.48, 0.61, 0.84, 0.32, 0.56,-0.09
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.80,-0.27,-0.31, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.14,-1.49,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.55, 0.69, 3.38, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.43, 1.76,-1.46, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.32, 0.56,-0.09
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.09,-0.90, 0.31, 1.45, 0.60, 0.84, 0.31, 0.49,-0.16
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.11,-0.83, 0.31, 1.45, 0.60, 0.84, 0.31, 0.49,-0.16
 1.75,-0.29,-0.30, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.31, 0.49,-0.16
 1.65,-0.31,-0.29, 0.10,-1.43,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.31, 0.49,-0.16
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.45, 0.62, 3.41, 2.35, 1.81,-1.49, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.31, 0.49,-0.16
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.81,-1.49, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.31, 0.49,-0.16
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.31, 0.49,-0.16
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.11,-0.83, 0.31, 1.46, 0.62, 0.84, 0.36, 0.41,-0.20
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.10,-0.75, 0.31, 1.46, 0.62, 0.84, 0.36, 0.41,-0.20
 1.65,-0.31,-0.29, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.36, 0.41,-0.20
 1.54,-0.34,-0.28, 0.06,-1.38,-0.86, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.36, 0.41,-0.20
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.33, 0.58, 3.41, 2.35, 1.82,-1.48, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.36, 0.41,-0.20
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.35, 1.82,-1.48, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.36, 0.41,-0.20
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.36, 0.41,-0.20
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.10,-0.75, 0.31, 1.41, 0.61, 0.84, 0.37, 0.34,-0.24
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.07,-0.68, 0.31, 1.41, 0.61, 0.84, 0.37, 0.34,-0.24
 1.54,-0.34,-0.28, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.37, 0.34,-0.24
 1.43,-0.36,-0.26, 0.05,-1.36,-0.88, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.37, 0.34,-0.24
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.22, 0.57, 3.39, 2.31, 1.86,-1.46, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.37, 0.34,-0.24
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.31, 1.86,-1.46, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.37, 0.34,-0.24
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.37, 0.34,-0.24
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.07,-0.68, 0.31, 1.31, 0.63, 0.83, 0.32, 0.29,-0.27
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.04,-0.62, 0.30, 1.31, 0.63, 0.83, 0.32, 0.29,-0.27
 1.43,-0.36,-0.26, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.32, 0.29,-0.27
 1.35,-0.36,-0.23, 0.04,-1.33,-0.91, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.32, 0.29,-0.27
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 4.10, 0.54, 3.39, 2.19, 1.92,-1.45, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.32, 0.29,-0.27
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.19, 1.92,-1.45, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.32, 0.29,-0.27
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.32, 0.29,-0.27
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.62, 0.30, 1.31, 0.66, 0.83, 0.35, 0.21,-0.30
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.57, 0.28, 1.31, 0.66, 0.83, 0.35, 0.21,-0.30
 1.35,-0.36,-0.23, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.35, 0.21,-0.30
 1.26,-0.37,-0.22, 0.08,-1.30,-0.93, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.35, 0.21,-0.30
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.97, 0.53, 3.36, 2.14, 1.93,-1.43, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.35, 0.21,-0.30
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.14, 1.93,-1.43, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.35, 0.21,-0.30
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.35, 0.21,-0.30
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.57, 0.28, 1.31, 0.69, 0.83, 0.40, 0.15,-0.32
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.31, 0.69, 0.83, 0.40, 0.15,-0.32
 1.26,-0.37,-0.22, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.11,-1.28,-0.94, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.87, 0.53, 3.34, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.97,-1.42, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.40, 0.15,-0.32
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.52, 0.27, 1.27, 0.71, 0.84, 0.46, 0.09,-0.34
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.46, 0.25, 1.27, 0.71, 0.84, 0.46, 0.09,-0.34
 1.19,-0.40,-0.20, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.46, 0.09,-0.34
 1.09,-0.41,-0.18, 0.15,-1.21,-0.96, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.46, 0.09,-0.34
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.78, 0.50, 3.33, 2.12, 1.99,-1.40, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.46, 0.09,-0.34
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.12, 1.99,-1.40, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.46, 0.09,-0.34
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.46, 0.09,-0.34
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.04,-0.46, 0.25, 1.21, 0.74, 0.83, 0.45, 0.03,-0.32
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.21, 0.74, 0.83, 0.45, 0.03,-0.32
 1.09,-0.41,-0.18, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.11,-1.19,-0.98, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.72, 0.49, 3.32, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.07, 2.04,-1.39, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.45, 0.03,-0.32
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.07,-0.41, 0.24, 1.15, 0.77, 0.82, 0.42,-0.03,-0.28
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.05,-0.42, 0.21, 1.15, 0.77, 0.82, 0.42,-0.03,-0.28
 1.07,-0.40,-0.16, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.42,-0.03,-0.28
 1.06,-0.40,-0.13, 0.16,-1.18,-1.02, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.42,-0.03,-0.28
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.66, 0.46, 3.31, 2.06, 2.10,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.42,-0.03,-0.28
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.06, 2.10,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.42,-0.03,-0.28
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.42,-0.03,-0.28
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.05,-0.42, 0.21, 1.08, 0.83, 0.82, 0.41,-0.07,-0.23
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.04,-0.43, 0.18, 1.08, 0.83, 0.82, 0.41,-0.07,-0.23
 1.06,-0.40,-0.13, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.04,-0.43, 0.18, 1.03, 0.88, 0.81, 0.41,-0.07,-0.23
 1.11,-0.42,-0.12, 0.19,-1.15,-1.05, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.04,-0.43, 0.18, 1.03, 0.88, 0.81, 0.41,-0.07,-0.23
 1.11,-0.42,-0.12, 0.27,-1.16,-1.09, 3.61, 0.44, 3.32, 2.01, 2.14,-1.38, 0.04,-0.43, 0.18, 1.03, 0.88, 0.81, 0.41,-0.07,-0.23
